title,company,expirence,salary,location,skill,date
Artificial Intelligence,newAmps consulting pvt. ltd.,2-7 Yrs,Not disclosed,Kolkata,"['System architecture', 'Neural networks', 'Artificial Intelligence', 'Machine learning', 'System design', 'Information retrieval', 'Application development', 'Data quality']",30+ DAYS AGO
Curriculum Designer and Technologist: Artificial Intelligence,BeSingular,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,"['Training', 'Computer vision', 'C++', 'TOEFL', 'Artificial Intelligence', 'Machine learning', 'Programming', 'Manager Technology']",30+ DAYS AGO
Artificial Intelligence Consultant,ACHYUTAS SOFT PRIVATE LIMITED,15-24 Yrs,"30,00,000 - 45,00,000 PA.","Hyderabad/Secunderabad, Remote
(WFH during Covid)","['GPT', 'NLP', 'Algorithm Development', 'Artificial Intelligence', 'Text Mining', 'Solution Design', 'Deep Neural Networks', 'Technical Architecture']",26 DAYS AGO
Assistant Professor in Artificial Intelligence (UG),Zeal College of Engineering and Research,1-5 Yrs,Not disclosed,Pune,"['Professor Activities', 'Artificial Intelligence', 'Excellent Domain Knowledge', 'Good communication skills', 'Professional attitude and great work ethics']",20 DAYS AGO
Artificial Intelligence Developer,Augusta Hitech Soft Solutions,3-8 Yrs,Not disclosed,Coimbatore,"['Web services', 'data science', 'Artificial Intelligence', 'OOPS', 'Machine learning', 'Agile', 'Javascript', 'Research']",30 DAYS AGO
Content Writer - Artificial Intelligence,Web Spiders,3-7 Yrs,Not disclosed,Kolkata,"['verbal', 'Machine Learning', 'written communication', 'learning', 'IT Skills', 'deep learning', 'Artificial Intelligence']",30+ DAYS AGO
Artificial Intelligence Engineer/ Machine Learning,Krazy Mantra HR Solutions Pvt. Ltd,10-20 Yrs,"27,50,000 - 40,00,000 PA.","Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru","['machine learning', 'IT Skills', 'Artificial Intelligence', 'Natural Language Processing', 'Cassandra', 'MongoDB', 'Computer Vision', 'Python']",16 DAYS AGO
Artificial Intelligence Engineer,CIEL HR Services Pvt Ltd,3-5 Yrs,"1,50,000 - 5,00,000 PA.",Ahmedabad,"['Machine Learning', 'Artificial Intelligence', 'IT Skills']",23 DAYS AGO
Data Scientist - Experienced/fresher | Kolkata,SIBIA Analytics and Consulting Services Pvt Ltd,0-2 Yrs,"2,50,000 - 5,00,000 PA.","Kolkata
(WFH during Covid)","['databases', 'machine learning', 'sql', 'MySQL', 'SQL queries', 'IT Skills', 'Data Science', 'Artificial Intelligence']",3 DAYS AGO
Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Image Recognition', 'Machine Learning', 'Python', 'Hive', 'design', 'Learning', 'Spacy', 'Pytorch']",9 DAYS AGO
Data Scientist - Machine Learning/APICS,CarbyneTech India,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['APICS', 'Machine Learning', 'Python', 'Data Science', 'R', 'NLP', 'Artificial Intelligence', 'Data Management']",9 DAYS AGO
Data Scientist,Infosys,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Artificial Intelligence', 'Machine Learning', 'Data Science', 'IT Skills', 'Python', 'Software Development', 'Project Management', 'AWS']",5 DAYS AGO
Assistant Manager/Manager- Data Scientist,Genpact,4-9 Yrs,"10,00,000 - 20,00,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru","['Data Science', 'python', 'predictive modeling', 'Artificial Intelligence', 'Natural Language Processing', 'machine learning', 'Forecasting']",7 DAYS AGO
"Senior Analyst, Data Engineering",Dell,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Power BI', 'MS SQL Server', 'Teradata', 'IT Skills', 'MS SQL', 'Predictive Modeling', 'Business Intelligence', 'Data Engineering']",5 DAYS AGO
Full Stack Developer - Artificial Intelligence,Corp Placements,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Product Development', 'python', 'IIT', 'Artificial Intelligence', 'Computer Science']",30+ DAYS AGO
Senior Advisor Data Engineering,Dell,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,"['GreenPlum', 'Hadoop', 'Teradata', 'IT Skills', 'Oracle', 'Big Data', 'T-SQL', 'SSAS']",5 DAYS AGO
Senior Data Engineer,Shell,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Quality Management', 'YAML', 'Data Governance', 'Airflow', 'Pyspark', 'Artificial Intelligence', 'Hadoop', 'Numpy']",4 DAYS AGO
Senior Data Engineer,Dell,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Engineering', 'BI Engineering', 'SQL', 'IT Skills', 'Big Data', 'SSAS', 'Artificial Intelligence', 'MSBI']",5 DAYS AGO
Senior Software Developer - NLP/ Machine Learning/ Data Science,Cunesoft India Private Limited (a Phlexglobal Company),5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Java', 'Python', 'Testing', 'Machine Learning', 'Cloud', 'Project Management', 'Data Science']",13 DAYS AGO
Data Scientist Architect - Immediate Joiners,Virtusa,8-13 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['IT Skills', 'Python', 'Machine Learning', 'Cloud', 'Pytorch', 'SAS SQL', 'R', 'Logistic Regression']",6 DAYS AGO
"Senior Analyst, Data Engineering, Services Accounting",Dell International Services IndiaPrivate Limited,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['MS SQL', 'Teradata', 'Oracle', 'IT Skills', 'Data Science', 'Big Data', 'Data Transformation', 'Data Quality']",10 DAYS AGO
Artificial Intelligence Engineer,Global Talent Pool,5-7 Yrs,Not disclosed,Bengaluru,"['Technical product configuration', 'c++', 'C', 'design', 'MySQL', 'JavaScript', 'integration PHP', 'HTML']",30+ DAYS AGO
Artificial Intelligence Engineer,Talent Zone Consultant,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['Plm', 'Product Management', 'Time Management', 'Analytical Skills', 'Jira']",30+ DAYS AGO
Senior Data Scientist,Prevalent AI India Private Limited,4-9 Yrs,Not disclosed,Kochi/Cochin,"['data science', 'statistical modeling', 'machine learning', 'IT Skills', 'Python', 'PHP', 'Cloud', 'Big Data']",2 DAYS AGO
Sr. Data Scientist,IDEAPOKE TECHNOLOGIES PVT LTD Private Limited,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['data analysis', 'machine learning', 'artificial intelligence', 'IT Skills', 'Python', 'Cloud', 'Big Data', 'deep learning']",3 DAYS AGO
Senior Data & Applied Scientist,Microsoft,5-8 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru","['Big data', 'AWS', 'Azure', 'Google Cloud Azure', 'IT Skills', 'Machine Learning', 'Cloud', 'Product Management']",5 DAYS AGO
Data Science Engineer - Machine/Deep Learning Models - R/Python/Scala,CarbyneTech India,4-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Deep Learning Models', 'Machine Learning', 'Data Science', 'Tensorflow', 'Artificial Intelligence', 'Scala', 'Hadoop', 'Big Data']",10 DAYS AGO
NLP Data Scientist,Concerto HealthAI,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Basic', 'Artificial Intelligence', 'Focus', 'Machine learning', 'clinical development', 'Programming', 'Healthcare', 'Oncology']",2 DAYS AGO
Data & Applied Scientist 2,Microsoft,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['Python', 'C', 'Java', 'IT Skills', 'Product quality', 'Training', 'C++', 'Interpersonal skills']",2 DAYS AGO
Data Engineer,Shell,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Warehouses', 'AzureDatabricks', 'Azure SQL', 'Airflow', 'Pyspark', 'Artificial Intelligence', 'Hadoop', 'Numpy']",5 DAYS AGO
Global Tax Automation & Operations - Data Scientist Senior Analyst,Dell,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Artificial Intelligence', 'Data Science', 'Data Analytics', 'IT Skills', 'Python', 'Testing', 'Machine Learning', 'RPA']",25 DAYS AGO
Opportunity For Data Scientist Internship - Bengaluru,Corner Stone Solutions,0-1 Yrs,"1,00,000 - 2,00,000 PA.","Indore, Bangalore/Bengaluru
(WFH during Covid)","['Deep Learning', 'NLP', 'Computer Vision', 'IT Skills', 'Python', 'Data Science', 'Cloud', 'AWS']",17 DAYS AGO
Lead Data Scientist,Technovert Solutions Pvt. Ltd.,5-8 Yrs,"15,00,000 - 25,00,000 PA.","Hyderabad/Secunderabad
(WFH during Covid)","['Data Science', 'Data Mining', 'Ml Deployment', 'IT Skills', 'Python', 'Tableau', 'Power BI', 'Artificial Intelligence']",
Senior Data Scientist,GSK India,10-20 Yrs,Not disclosed,Bangalore/Bengaluru,"['data analysis', 'predictive analytics', 'statistical modeling', 'data analytics', 'Artificial Intelligence', 'Text Mining', 'Machine Learning', 'Deep Learning']",30+ DAYS AGO
Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['NLP', 'Data Scientist', 'Time Series Analysis', 'Artificial Intelligence', 'Data Management', 'Image Recognition', 'Distributed Computing', 'Machine Learning']",18 DAYS AGO
Data Scientist - Image Recognition/ Machine Learning,CarbyneTech India,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Machine Learning', 'NLTK', 'LDA', 'Pig', 'Tensorflow', 'Scala', 'Spark', 'SparkML']",18 DAYS AGO
Data Scientist - Machine Learning/APICS,CarbyneTech India,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Data Science', 'R', 'NLP', 'Artificial Intelligence', 'Data Management', 'Machine Learning', 'Python', 'Predictive Analytics']",18 DAYS AGO
Data Scientist - Machine/deep Learning Algorithms,CarbyneTech India,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Ai', 'R', 'Neural networks', 'Anaconda', 'Deep Learning', 'ML', 'Python', 'machine learning']",18 DAYS AGO
Data Scientist (Machine Learning /AI),Mastermind Network,2-7 Yrs,Not disclosed,"Delhi / NCR
(WFH during Covid)","['Tensorflow', 'deep learning', 'python', 'data science', 'Artificial Intelligence', 'decision trees', 'machine learning', 'Analytics']",6 DAYS AGO
Data Scientist (Machine Learning /AI),Mastermind Network,5-8 Yrs,"25,00,000 - 40,00,000 PA.","Delhi / NCR
(WFH during Covid)","['Tensorflow', 'deep learning', 'python', 'data science', 'Artificial Intelligence', 'decision trees', 'machine learning', 'Analytics']",4 DAYS AGO
Senior Azure Data Engineer,Fractal Analytics,4-10 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru","['Computer science', 'Computer vision', 'customer analytics', 'Artificial Intelligence', 'Consulting', 'System integration', 'Application development', 'SDLC']",11 DAYS AGO
Specialist - Data Scientist,UPL,7-12 Yrs,Not disclosed,Mumbai,"['data science', 'AI', 'ML', 'Tensorflow', 'R', 'Artificial Intelligence', 'Keras', 'Machine Learning']",10 DAYS AGO
SPECIALIST- DATA ANALYST- MACHINE LEARNING/SPOTFIRE,Carrierin Services,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['HVAC', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data Analyst', 'Refrigeration', 'Operations', 'Python']",5 DAYS AGO
Data - warehousing Engineer - Azure,Fractal Analytics,3-7 Yrs,Not disclosed,"Mumbai, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru","['Coding', 'Artificial Intelligence', 'PLSQL', 'Data quality', 'Test cases', 'Unit testing', 'Manager Quality Control', 'data mapping']",2 DAYS AGO
Data Scientist- Ph.D Fresher,TECPLIX TECHNOLOGIES PRIVATE LIMITED,0-1 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Data Science', 'Artificial Intelligence', 'Data Scientist', 'Machine Learning']",27 DAYS AGO
Senior Technician Technical Support,Dell International Services IndiaPrivate Limited,0-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Technical Support', 'Configuration', 'PC Hardware', 'Artificial Intelligence', 'Inbound Calls', 'Phone Etiquette', 'Maintenance', 'Technician Activities']",7 DAYS AGO
Data Scientist || Machine Learning Engineer || Deep Learning,Schlesinger Group,3-6 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCR","['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Predictive Modeling', 'Tensorflow', 'R', 'NLP']",30+ DAYS AGO
Senior Data Scientist (Video Analytics),Hitachi Ltd.,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Neural networks', 'Artificial Intelligence', 'Machine learning', 'Signal processing', 'Manager Technology', 'Pattern recognition', 'Research', 'Analytics']",9 DAYS AGO
Sr Data Scientist,Apptio India LLP,7-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Machine Learning', 'Deep Learning', 'Statistical Models', 'analysis', 'Scikit', 'PySpark', 'data science', 'Time Series']",11 DAYS AGO
Senior/Lead Data Scientist - Machine Learning/Deep Learning,Squareroot Consulting Pvt Ltd,1-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['NLP', 'Machine Learning', 'Deep Learning', 'IT Skills', 'Python', 'Data Science', 'Data Scientist', 'Artificial Intelligence']",30+ DAYS AGO
Data Scientist -Immediate Hiring -PAN India,Concentrix Services India Private Limited.,4-9 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru
(WFH during Covid)","['Artificial Intelligence', 'Python', 'IT Skills', 'Machine Learning', 'Cloud', 'Problem Solving']",6 DAYS AGO
Data Scientist,Tookitaki Holding PTE LTD,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['Artificial Intelligence', 'Machine learning', 'Anti money laundering', 'product validation', 'big data', 'Forecasting', 'Predictive analytics', 'Analytics']",3 DAYS AGO
Data Scientist,Smiths,1-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'C++', 'Aviation', 'Data modeling', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data structures']",3 DAYS AGO
Data Quality Senior Analyst,Dell,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Data Quality', 'MS Excel', 'SQL', 'IT Skills', 'Python', 'Machine Learning', 'Power BI', 'Artificial Intelligence']",5 DAYS AGO
Data Scientist - Lead / Architect - Looking For Early Joiners - Wipro,Wipro,5-10 Yrs,Not disclosed,"Kochi/Cochin, Kolkata, Pune, Gurgaon/Gurugram, Chennai, Coimbatore, Bangalore/Bengaluru, Mumbai (All Areas), Hyderabad","['Data Science', 'SAS', 'Python', 'analytics', 'R', 'Microservices', 'SQL', 'IT Skills']",17 DAYS AGO
Data Scientist - Lead / Architect - Looking For Early Joiners - Wipro,Wipro,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","['Python', 'Artificial Intelligence', 'SAS', 'analytics', 'R', 'SQL', 'Microservices', 'IT Skills']",18 DAYS AGO
Data Scientist - Lead / Architect - Looking For Early Joiners - Wipro,Wipro,5-10 Yrs,Not disclosed,"Kochi/Cochin, Kolkata, Pune, Gurgaon/Gurugram, Chennai, Coimbatore, Bangalore/Bengaluru, Mumbai (All Areas), Hyderabad","['Data Science', 'SAS', 'Python', 'Artificial Intelligence', 'R', 'SQL', 'analytics', 'Microservices']",18 DAYS AGO
Senior Data Scientist,Fractal Analytics,5-10 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)","['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'R', 'Statistical Modeling', 'Deep Learning']",30+ DAYS AGO
DBCG IND - GAMMA Senior Data Scientist,Boston Consulting Group,6-10 Yrs,Not disclosed,"Mumbai, Delhi, Chennai, Bengaluru","['Computer science', 'advanced analytics', 'SDS', 'data science', 'Artificial Intelligence', 'Project management', 'Machine learning', 'Management consulting']",30+ DAYS AGO
Data Scientist / Advanced Analytics - Machine Learning,E2E Infoware Management Services Pvt Ltd,1-5 Yrs,Not disclosed,"Chennai, Bengaluru","['RNN', 'Machine Learning', 'Predictive Analysis', 'Artificial Intelligence', 'Deep Learning', 'Statistical Learning', 'CNN', 'R Programming']",30+ DAYS AGO
Senior Principle Data Engineer,GoDaddy,3-8 Yrs,Not disclosed,New Delhi,"['Business Intelligence', 'Business Analytics', 'Data Architecture', 'IT Skills', 'Java', 'Python', 'Data Science', 'Machine Learning']",
Data Scientist,DBS,2-7 Yrs,Not disclosed,Mumbai (All Areas),"['customer segmentation', 'r', 'tensorflow', 'data science', 'SAS', 'predictive modeling', 'MySQL', 'machine learning']",12 DAYS AGO
Technology Services - Senior Analyst - Machine Learning Consultant,eClerx,2-5 Yrs,Not disclosed,Chandigarh,"['AI', 'ML', 'learning', 'Python', 'Linux', 'deep learning', 'Pandas', 'machine learning']",6 DAYS AGO
Senior Analyst-Data Science,Accenture,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Cloud', 'Business administration', 'Analyst', 'Publishing']",2 DAYS AGO
Python AI ML Developer and Data Scientist at Fluid AI,Fluid AI,0-5 Yrs,"2,00,000 - 7,00,000 PA.",Remote,"['Data Science', 'Machine Learning', 'Python', 'Slack', 'AWS Workspace', 'Confluence', 'Jira', 'Miro']",30 DAYS AGO
"Advisor, Data Science",Dell,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Tensorflow', 'PyTorch', 'Python', 'IT Skills', 'Data Science', 'Machine Learning', 'Big Data', 'Power BI']",5 DAYS AGO
E2E Test Data Management Architect,Dell,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,"['E2E testing', 'Test Automation', 'TDM process', 'IT Skills', 'Software Development', 'Testing', 'Application Programming', 'Testing Tools']",5 DAYS AGO
"Session Lead (External Contractor) - Data Scientist ,Pan India","Udacity, Inc.",2-5 Yrs,Not disclosed,remote,"['Selection process', 'Technical training', 'Cloud computing', 'Interpersonal skills', 'data science', 'Artificial Intelligence', 'Machine learning', 'Public speaking']",3 DAYS AGO
Fresher / Data Scientist / Data Analyst / python / Power BI - interns,Excel PTP Solutions,0-2 Yrs,Not disclosed,Ahmedabad,"['Word', 'PowerPoint', 'MS Office', 'Analytical', 'Excel', 'pivot tables', 'Communication', 'Business Intelligence']",19 DAYS AGO
"Computer Science Faculty For B.Tech (AI, ML, IoT, Data Science)",Vision Group of Institutions,0-5 Yrs,"1,25,000 - 1,50,000 PA.","Kanpur, Aligarh","['Java', 'software', 'Artificial Intelligence', 'Programming', 'topper', 'Machine Learning', 'computer sciene & engineering', 'IOT']",3 DAYS AGO
Sr Data Scientist,Rafaga Infoknowledge Private Limited,6-9 Yrs,Not disclosed,Kolkata,"['TensorFlow', 'Scipy', 'pyTorch', 'Matplotlib', 'Machine Learning', 'Scikit', 'python', 'analytical']",
ACN - Applied Intelligence - GCP - Data Engineering - 09,Accenture,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Performance tuning', 'Automation', 'NoSQL', 'Data management', 'Artificial Intelligence', 'Consulting', 'Agile', 'MongoDB']",5 DAYS AGO
Software Intern,Technicolor,0-1 Yrs,Not disclosed,Chennai,"['Java', 'iOS', 'Android', 'Machine Learning', 'Artificial Intelligence', 'IT Skills', 'Cloud', 'Computer science']",
Cognitive/AI Senior Data Scientist,IBM,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Machine Learning', 'Salesforce', 'Azure', 'Automation', 'IVR', 'Consulting', 'Manager Technology']",4 DAYS AGO
Staff Engineer - Data Scientist,Micron Tech,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['R', 'Hadoop', 'Python', 'Pytorch', 'Tensorflow', 'Artificial Intelligence', 'Neural Networks', 'Statistical Modeling']",10 DAYS AGO
